y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2.0,-2.052,3.287,-2.15,-2.421,3.582,0.329,-1.083,0.514,-1.367,-3.389
3.0,-0.085,-2.985,1.028,3.825,2.159,-1.081,0.173,-0.282,-2.467,-3.627
1.0,2.071,3.749,2.408,-1.248,2.009,4.604,4.291,-0.296,-1.518,0.145
1.0,3.031,0.909,-0.565,-1.072,-6.05,0.111,0.076,3.219,-2.702,3.003
3.0,-5.109,-2.456,-3.769,5.245,1.962,2.478,0.45,0.996,2.37,-2.89
0.0,1.381,-1.411,-2.121,-3.703,2.205,-0.782,-4.171,1.074,5.831,-3.339
1.0,0.306,-0.843,-0.289,-0.865,-3.8,1.082,0.231,3.584,-0.815,1.578
2.0,-2.006,0.02,-4.226,-1.441,2.936,0.935,1.426,2.724,-3.649,-1.656
3.0,-2.031,-3.607,1.363,-2.845,-0.415,0.222,2.399,-1.884,-0.391,-0.987
3.0,-1.742,-1.716,1.357,-0.247,0.116,4.272,0.821,-1.029,-0.239,-0.76
0.0,0.994,4.407,-0.296,0.602,1.075,-4.271,-0.677,3.017,-3.357,-2.021
1.0,0.877,2.036,4.531,-1.752,1.427,1.231,0.713,-3.199,-3.178,1.904
0.0,0.295,4.109,-0.223,-0.201,2.264,-2.588,-0.725,5.65,-2.974,-3.785
0.0,1.584,-1.436,-0.938,-3.642,3.447,1.961,-2.743,-0.925,6.084,-1.529
0.0,-2.308,1.007,0.975,-1.037,3.902,0.23,-2.745,-0.242,2.827,0.221
1.0,-1.483,0.357,0.427,2.089,-2.519,3.221,-1.614,1.285,1.41,0.257
1.0,3.306,2.213,0.703,-2.852,-1.929,0.106,2.452,2.82,-3.136,1.912
3.0,-0.824,-0.86,1.799,-0.357,3.591,3.47,1.492,-0.252,-0.941,-2.258
1.0,1.236,-1.251,-0.894,-4.068,-5.316,-1.998,1.953,4.602,-1.63,2.38
2.0,-0.336,2.391,1.713,-3.962,-0.966,0.333,1.323,0.43,-4.646,-0.452
0.0,0.256,1.056,0.86,-0.968,0.742,-4.735,-1.846,1.123,0.949,-1.672
0.0,-0.964,2.269,-1.306,-2.407,6.361,-2.653,-4.09,-1.325,1.161,-2.182
0.0,-0.761,2.017,0.32,0.011,2.562,-2.069,-3.863,-1.451,0.15,-0.709
2.0,-2.863,3.18,-2.469,-1.726,3.841,-0.011,1.001,-0.531,-0.948,-2.47
3.0,-1.828,-1.096,4.643,-0.851,3.461,4.995,1.364,2.137,-1.575,-2.137
0.0,3.692,1.47,-2.356,-1.629,0.303,-1.754,-1.953,4.028,1.732,-2.854
1.0,4.233,5.016,5.577,-2.523,2.642,1.83,3.514,-1.565,-2.38,2.252
0.0,1.341,3.031,-2.307,-0.937,2.19,-0.412,-1.732,1.716,1.047,-0.547
1.0,3.301,2.25,-2.958,-1.055,-2.352,-0.086,1.417,4.015,-2.713,0.854
2.0,0.268,-2.37,-0.817,-2.143,-0.392,2.339,4.351,1.865,-3.801,0.313
1.0,-1.134,0.185,-0.018,-1.617,0.748,5.565,4.41,2.792,1.16,0.035
0.0,1.947,2.478,-0.429,-0.832,2.046,-1.694,-2.34,-1.298,0.145,-0.884
0.0,-0.141,1.252,-4.461,-2.927,5.0,0.289,-2.733,-0.494,4.449,-0.612
2.0,-0.662,1.981,-0.297,-1.925,3.386,2.461,2.265,3.903,0.289,-6.108
3.0,-0.204,0.572,2.252,2.459,0.763,0.933,4.026,3.473,-2.955,0.467
0.0,4.992,2.23,1.575,-0.931,1.5,-2.453,-2.553,1.815,2.609,-2.925
2.0,-1.042,1.489,-2.474,-1.412,1.78,4.765,0.794,2.046,-2.042,-1.129
2.0,0.041,-0.3,0.071,-3.56,-0.726,2.496,0.748,1.48,-1.886,1.044
1.0,3.757,0.798,-1.605,-1.628,-3.428,-0.774,1.74,4.289,-3.207,2.154
2.0,-0.657,1.444,-1.853,-2.559,0.186,-0.124,1.077,2.097,-2.919,0.221
0.0,4.593,1.165,-4.455,-2.286,-1.248,-2.02,0.685,0.82,1.438,-0.739
3.0,-1.171,0.643,2.353,6.88,2.646,2.192,1.773,4.735,-2.397,-1.057
2.0,-2.021,1.63,-5.464,-0.994,4.341,2.441,2.253,2.14,-2.413,-3.13
2.0,-0.877,3.192,-1.47,0.221,1.576,1.404,0.626,1.531,0.551,-2.071
0.0,1.471,3.264,-0.04,-0.505,1.77,-1.98,-0.022,2.136,-0.686,-0.887
1.0,2.372,-1.243,0.129,-4.291,-3.891,-1.671,2.797,6.482,-1.001,3.143
1.0,2.804,1.077,-0.7,-1.361,-5.47,-1.645,-0.461,2.912,-3.427,1.818
1.0,2.978,2.254,4.035,-1.474,0.757,1.147,0.455,-0.321,-3.133,0.612
3.0,-1.929,-0.86,0.889,-1.349,2.933,0.387,1.847,2.043,-1.63,-0.618
2.0,-3.096,0.853,-1.691,0.438,3.174,-0.514,1.041,-1.626,-1.698,-0.662
2.0,0.343,-0.092,-0.514,-0.494,-0.195,0.03,2.549,1.487,0.279,0.08
1.0,4.013,3.859,1.919,-1.713,-3.041,2.456,3.835,2.949,-0.279,1.64
1.0,0.113,2.67,-1.832,-1.118,-2.215,4.3,4.144,2.476,-0.026,-1.413
2.0,0.004,0.091,-5.651,-2.798,4.3,-1.297,-0.485,2.608,-4.186,-0.935
3.0,-1.369,-3.405,1.448,-1.707,3.562,2.686,0.508,-0.321,0.741,-3.33
1.0,0.106,-1.218,2.781,-3.017,0.871,1.619,3.372,2.252,0.15,3.537
1.0,0.185,0.607,0.186,-0.778,-0.403,0.964,-0.396,0.294,-4.639,2.4
2.0,-0.061,1.34,-1.948,-2.079,-0.507,-1.128,0.637,4.292,0.607,-0.717
1.0,3.058,-0.249,3.117,-2.272,-1.543,0.924,1.257,1.71,-2.306,1.669
1.0,-2.686,3.3,-1.353,-0.58,-4.049,0.808,0.722,-2.166,-2.745,3.4
3.0,-0.251,-2.605,1.068,2.84,2.303,0.711,0.413,-0.697,-1.904,-3.653
1.0,-3.549,0.401,3.742,0.661,1.974,1.698,3.583,1.564,0.289,1.344
0.0,2.81,3.025,-1.11,0.75,-0.75,-3.699,-1.807,2.507,0.728,-1.107
3.0,-2.321,-3.224,0.537,1.454,0.794,3.201,-1.221,0.977,-5.346,-4.794
3.0,-2.516,-3.019,3.051,-2.638,4.853,1.596,1.471,0.99,0.045,-2.903
1.0,4.622,3.877,3.309,-1.659,0.115,2.859,4.0,1.009,-1.106,-0.436
3.0,-1.53,-4.36,1.406,0.378,0.868,-0.78,1.22,3.521,-3.553,-3.811
0.0,2.499,1.018,-3.145,-2.669,1.496,-3.925,-4.166,3.551,2.197,-5.341
2.0,-3.92,3.459,-0.777,-1.792,2.725,5.146,1.852,1.075,-0.535,-3.376
0.0,3.581,1.779,-2.241,-0.925,1.583,0.472,-2.525,1.41,2.381,-2.34
1.0,-2.512,0.203,-1.914,-3.409,5.219,4.869,0.957,3.125,-1.114,-3.646
1.0,-0.331,0.068,-0.245,-2.195,-1.763,1.259,3.536,1.08,0.544,2.341
1.0,3.295,3.102,0.947,-1.019,-4.371,-2.112,-0.781,-0.922,-3.087,0.946
0.0,0.857,2.776,0.411,0.686,-0.787,-2.903,-0.392,1.476,-2.083,-0.8
1.0,1.943,0.031,2.092,0.777,-0.602,6.152,0.765,1.273,-1.335,-1.335
1.0,3.522,5.451,2.396,-3.158,-3.266,-0.618,3.279,0.215,-2.795,2.754
2.0,-4.328,2.355,-2.729,-1.792,3.814,1.746,0.079,1.535,0.275,-2.194
1.0,0.813,4.857,3.332,-1.126,0.105,2.32,2.359,-0.207,-0.659,1.486
3.0,-6.452,-3.4,3.902,1.594,7.681,1.65,-0.175,-0.046,0.883,-4.548
0.0,1.275,-0.304,-3.475,-3.921,2.882,-1.338,-2.338,0.531,4.141,-2.336
3.0,-3.025,-3.472,-0.209,0.971,1.773,-0.234,0.921,-0.005,-0.715,-3.761
3.0,0.537,-1.549,3.098,-0.458,-0.223,0.377,1.317,0.179,-4.265,-1.094
0.0,3.078,6.39,-1.062,1.28,0.776,-5.169,0.25,2.525,-5.181,-1.539
0.0,0.245,-0.926,-1.555,-0.77,-1.31,-3.604,-2.227,-3.386,2.176,0.695
3.0,0.437,-1.904,2.806,0.712,0.614,0.25,1.274,2.668,-4.103,-2.025
0.0,3.053,1.657,-2.033,-1.751,1.665,-1.381,-1.644,1.398,2.111,-2.02
0.0,0.226,0.543,-2.388,-0.928,-1.266,-2.143,-0.182,0.504,0.5,-0.165
0.0,0.685,4.719,0.334,0.422,2.51,-3.376,-1.89,4.615,-2.753,-3.088
3.0,-1.369,-0.845,1.159,1.291,2.992,-0.665,3.065,4.316,1.707,0.51
2.0,0.598,1.909,-0.658,-5.267,0.239,2.202,-0.715,2.596,-3.211,0.137
1.0,-0.049,0.986,2.156,-2.125,0.791,4.668,4.996,3.505,1.5,0.198
0.0,1.526,3.135,0.135,-1.405,4.567,-0.525,-0.13,1.747,2.032,-0.921
0.0,1.339,1.955,-2.061,-1.036,0.504,-0.798,0.604,-0.149,-0.238,0.73
3.0,-5.132,1.592,3.58,3.62,5.163,4.529,2.255,2.909,-2.028,-0.495
2.0,-0.445,-4.271,-2.288,-0.017,1.025,0.635,5.831,3.474,-0.077,-0.63
3.0,-0.322,-0.183,2.429,1.874,1.771,1.632,1.387,1.986,-3.08,-0.306
2.0,-1.768,1.973,-1.116,-1.633,2.124,1.97,2.529,0.344,-2.979,-1.748
0.0,3.891,2.009,0.934,-0.468,0.086,-5.754,-1.755,0.828,-0.05,-2.844
3.0,-4.711,-1.831,1.25,3.492,4.024,0.99,-0.745,-2.683,2.71,-2.533
3.0,-1.008,-0.697,5.495,-0.777,0.506,2.202,2.429,-0.146,-3.407,-0.151
3.0,-1.312,-3.335,2.456,1.246,2.095,2.214,2.697,1.871,-2.118,-4.056
0.0,-3.167,-1.526,-0.519,-1.53,0.502,0.861,-1.593,-1.884,3.851,1.508
1.0,2.754,4.728,2.903,-0.584,-3.517,2.107,1.159,0.024,-1.392,0.087
1.0,2.551,1.35,2.678,1.205,-2.717,4.21,-0.769,1.606,-0.72,-0.373
0.0,-1.735,-2.086,-5.382,-3.925,2.044,1.926,-2.698,1.548,5.098,-1.536
0.0,1.232,1.209,-1.47,-2.294,4.842,1.622,-3.643,0.485,3.819,-1.645
1.0,2.22,1.298,0.585,-2.235,-2.734,0.005,1.217,1.669,-2.727,2.173
1.0,-2.485,-0.654,-1.568,-2.063,0.583,4.876,4.193,1.144,0.529,0.152
3.0,-0.461,0.516,3.628,0.217,0.586,2.27,3.271,-0.78,-2.077,2.07
3.0,2.407,-1.964,3.371,0.465,1.777,-1.233,1.235,-1.77,-3.558,-1.621
0.0,2.573,1.994,-2.718,-0.944,0.813,-1.672,-1.333,2.163,0.934,-1.568
0.0,-0.517,4.425,-2.739,0.911,0.101,-6.285,-2.207,2.938,-4.905,-2.745
0.0,6.288,1.088,-4.302,-1.75,-3.06,-1.881,1.209,4.202,2.871,-1.995
0.0,5.282,2.969,-1.89,0.051,-0.981,-4.162,-0.86,0.846,-0.393,-1.367
0.0,3.277,0.337,-2.51,-1.387,-2.793,-3.083,-2.441,1.568,0.79,-2.816
2.0,1.231,6.87,1.125,-2.663,-1.638,1.65,0.374,1.872,-2.626,-1.531
3.0,-1.764,1.096,4.24,6.876,2.624,1.165,1.0,3.052,-3.186,-0.287
1.0,-0.728,0.47,3.056,-1.658,-0.419,2.821,1.894,0.745,-0.226,2.168
3.0,-2.256,-1.245,-0.706,1.622,-0.211,2.77,-0.932,0.308,3.704,-0.442
2.0,2.172,-4.11,-0.637,-1.372,1.461,-0.155,3.378,3.79,-0.87,-0.432
2.0,-0.417,-0.926,-2.556,-0.222,3.101,0.689,2.102,2.211,-0.329,-2.039
2.0,-2.98,0.833,-2.872,0.983,2.402,1.579,2.148,1.186,1.239,-2.195
0.0,2.051,3.043,0.764,-0.76,2.212,-3.212,-2.542,3.699,-0.942,-3.484
1.0,-2.413,1.336,0.124,1.583,-1.059,5.254,0.393,0.596,0.797,0.1
0.0,0.363,2.131,-0.24,-0.519,2.769,0.607,-4.42,0.911,0.8,-2.22
2.0,3.845,5.017,-2.355,-0.535,1.244,-4.675,-0.733,4.346,-3.274,-4.048
0.0,0.977,3.571,-0.404,-2.016,-4.397,0.205,2.157,-0.214,-1.605,2.933
0.0,-0.465,2.581,-1.232,-1.499,2.867,-2.617,-0.831,1.179,0.087,-0.906
0.0,2.369,3.337,-0.615,0.125,-0.203,-3.999,0.426,1.27,-3.178,-2.099
1.0,2.721,-1.79,1.258,-2.294,-1.516,-0.785,0.741,4.086,-2.867,3.178
1.0,0.773,0.391,-0.679,-2.337,-2.556,2.306,3.595,4.356,0.092,0.122
0.0,2.243,1.122,-0.397,-0.748,-0.959,0.929,0.833,2.896,-3.097,2.263
1.0,2.831,-0.317,0.746,-1.914,-4.803,-1.302,-1.105,1.633,-3.784,3.266
0.0,2.757,1.365,-4.738,-2.376,0.578,1.374,0.977,4.397,2.298,-1.242
3.0,-3.781,-2.628,-0.986,3.146,0.923,0.292,0.796,2.919,-2.438,-2.674
2.0,-1.536,2.04,-1.774,-1.738,2.237,1.559,1.745,0.801,-1.703,-1.959
2.0,-1.087,0.425,3.363,0.275,-0.312,3.777,3.088,0.563,0.703,-1.64
1.0,0.664,2.987,0.807,-3.117,-0.829,1.629,4.376,1.544,-0.357,1.247
2.0,-2.408,3.063,0.324,-0.228,0.805,4.47,1.151,-0.815,-1.694,-0.225
3.0,-2.103,-0.533,1.695,5.032,3.582,2.049,0.176,-0.438,-3.328,-3.586
3.0,0.372,0.406,2.786,1.184,0.393,2.074,2.286,1.007,-3.149,0.281
1.0,4.479,2.92,4.095,-0.342,-0.252,1.581,0.348,1.567,-2.306,1.597
0.0,-0.503,1.873,-1.684,-2.071,3.096,-0.829,0.267,0.931,0.616,-0.045
1.0,4.978,2.965,-0.722,-5.028,-3.766,-1.591,6.321,6.286,-1.488,1.933
3.0,-2.218,-2.19,1.566,-0.876,0.298,2.493,3.212,1.747,-4.376,-2.221
0.0,3.044,3.867,-0.552,0.119,0.055,-4.504,0.761,3.015,-1.999,-0.636
1.0,0.806,4.447,0.729,-0.499,0.498,2.768,2.35,0.988,-2.11,1.521
3.0,-3.163,-2.142,-2.915,5.206,0.733,1.84,-0.742,0.95,-1.633,-2.839
0.0,5.047,4.733,2.387,0.114,3.155,-4.026,-2.573,5.132,-0.177,-4.297
0.0,2.381,1.728,-2.83,-1.086,-0.889,-4.433,-0.599,4.212,-1.102,-3.337
2.0,-1.642,0.875,-0.85,-2.732,1.287,2.495,2.394,2.351,-1.535,-2.042
1.0,-0.369,1.466,1.513,-1.661,-1.651,3.719,3.636,1.717,2.114,1.006
2.0,5.293,3.534,0.802,-1.79,-2.228,0.903,3.356,3.305,-1.962,1.42
2.0,-4.964,5.314,-3.059,1.69,4.979,2.394,0.9,-0.951,-2.822,-6.232
2.0,-0.905,0.433,0.935,-2.742,0.768,1.702,1.125,1.437,-0.144,-0.924
3.0,1.89,-0.237,1.15,3.791,-0.141,1.253,0.814,2.472,-0.844,-0.317
0.0,1.598,0.166,-2.001,-2.839,3.688,-0.873,-3.681,3.94,4.035,-4.755
3.0,-0.848,0.797,2.222,2.474,2.673,2.33,1.469,3.672,0.17,-0.395
2.0,-1.153,-0.278,-4.821,-0.844,1.023,-2.893,1.596,3.121,-2.607,0.297
3.0,-3.986,1.199,3.162,1.484,3.222,5.245,1.481,1.643,-2.224,-0.608
3.0,-0.962,-1.807,2.935,0.315,1.112,2.735,-0.422,0.691,-2.753,-2.264
3.0,-1.4,-3.47,-1.248,3.927,-1.328,3.013,0.044,0.833,-1.118,-3.186
3.0,-2.453,-2.145,3.075,1.108,4.322,3.157,0.911,3.048,-0.997,-2.708
3.0,-2.085,1.354,2.68,0.973,-0.713,1.769,2.074,1.145,-2.758,1.462
3.0,-3.742,-1.416,0.128,-1.815,0.546,2.342,0.898,-2.249,2.333,-0.374
3.0,2.009,-0.605,6.158,-1.974,0.572,2.029,1.681,-1.701,0.053,0.685
2.0,-1.339,1.139,-1.752,-2.907,1.932,1.402,2.035,1.944,-2.535,-2.284
3.0,-0.935,-0.507,0.303,-0.061,1.306,3.232,1.684,-0.356,1.117,-0.202
2.0,-1.411,0.909,-2.883,-1.855,0.963,-0.249,-0.847,0.903,-2.786,0.488
1.0,1.259,0.015,1.737,-0.088,-2.893,-0.159,-1.426,2.057,-2.147,1.609
0.0,2.806,2.344,-3.412,-2.174,1.856,-2.883,-2.733,4.78,1.701,-4.061
3.0,1.877,-2.624,-1.193,2.766,-0.028,0.432,-0.236,0.126,0.304,-2.115
1.0,1.58,-1.546,1.02,-3.348,-4.892,-0.973,0.1,2.269,-2.02,2.907
1.0,0.036,3.995,0.776,-1.046,-0.323,2.169,2.502,0.705,-0.857,0.554
2.0,-0.111,1.215,1.501,-2.136,1.566,3.39,0.645,1.048,1.457,-1.447
2.0,-0.634,3.39,-4.069,-1.453,2.353,-1.858,-0.018,2.269,-3.28,-0.996
2.0,1.586,3.918,-0.237,-3.75,-0.004,0.777,-1.243,2.223,-4.728,-0.663
0.0,0.91,0.476,-4.406,-2.349,-1.372,0.651,1.795,2.449,1.599,0.912
0.0,3.754,2.618,-3.343,-2.401,0.733,-0.754,1.78,4.294,0.272,-1.763
2.0,-2.03,1.587,-0.823,-2.249,0.985,0.998,1.833,1.309,-1.487,-1.773
3.0,0.237,0.615,-2.576,-3.082,1.601,-1.84,-0.235,0.287,1.916,-0.458
1.0,-1.23,1.027,0.564,-2.844,2.545,2.242,3.554,-0.837,-2.463,2.293
3.0,-3.126,-1.952,2.977,-0.191,-0.23,1.324,2.837,-1.601,-4.237,-1.233
1.0,-0.879,-1.494,1.733,3.402,3.168,2.666,1.875,0.567,-1.309,-2.807
3.0,-4.106,-3.314,0.441,1.902,2.556,-1.648,2.958,4.631,0.813,-1.214
1.0,2.571,-0.391,0.672,-0.564,-4.643,1.706,-0.907,5.945,-1.017,1.298
1.0,4.243,2.083,4.417,-0.434,0.557,1.438,0.124,0.049,-3.861,3.068
3.0,-3.641,1.429,3.224,2.164,1.946,4.422,3.968,3.683,-0.412,0.978
1.0,4.147,1.755,1.48,-2.109,0.609,2.447,3.761,4.103,-1.463,1.178
2.0,1.163,2.306,1.73,-0.565,-0.971,2.843,1.615,0.82,0.382,-2.056
0.0,1.101,4.382,0.772,0.741,-0.353,-4.44,1.351,2.553,-4.402,-0.621
1.0,5.877,-2.036,4.144,-4.67,-1.209,-2.12,1.645,2.868,-2.778,3.599
2.0,-4.001,-2.533,-5.373,-2.698,1.812,1.898,4.249,1.594,-3.727,0.26
3.0,1.414,-1.697,3.057,5.741,1.376,-0.9,-0.475,0.1,-2.474,-2.31
0.0,1.696,2.893,-3.686,-2.043,2.73,-2.007,-1.433,2.789,-0.085,-2.77
3.0,-1.86,-1.828,2.966,-2.541,1.293,1.856,0.9,-2.672,0.316,-0.362
0.0,0.38,3.441,-0.339,0.899,-1.379,-5.348,0.944,0.768,-3.601,0.061
1.0,1.815,4.108,4.78,1.173,0.538,4.89,0.444,-2.414,-1.174,-1.253
1.0,2.742,0.421,0.771,-1.696,-1.372,2.728,1.768,4.419,-0.801,0.42
1.0,2.339,5.255,3.48,0.44,-1.143,3.817,0.672,-2.352,-3.094,0.14
1.0,0.486,0.92,1.477,-1.603,-1.808,1.186,0.416,0.938,-2.267,1.679
3.0,-0.906,-3.146,-0.233,0.91,0.856,-1.308,2.763,0.719,-1.164,-1.634
3.0,-2.789,-0.831,0.821,3.88,5.492,2.041,-0.093,4.51,2.35,-1.729
2.0,-2.971,-0.771,-3.19,-4.494,4.501,5.012,3.311,2.684,-2.454,-3.198
3.0,-0.222,-0.301,-0.827,1.663,-0.088,1.43,0.653,-1.659,-3.738,-1.808
0.0,1.392,1.167,-3.864,-2.487,2.859,-0.701,-2.137,2.982,2.115,-3.164
0.0,1.167,0.897,-2.041,-2.339,2.291,-2.958,-1.585,3.346,3.523,-2.521
3.0,0.306,-1.831,1.683,-0.05,0.392,-1.137,1.438,1.917,-2.615,-0.362
0.0,0.971,0.752,-3.579,-2.465,2.613,0.657,-1.505,1.342,2.368,-1.8
2.0,-3.331,0.773,-1.615,0.127,3.283,4.359,3.007,-0.093,-0.782,-3.679
1.0,1.713,1.189,-1.701,-1.167,-6.82,-0.432,0.26,3.491,-2.243,3.828
1.0,1.903,0.291,1.149,-1.093,-0.102,1.74,2.034,1.508,-0.923,0.455
2.0,0.323,0.824,-3.222,-1.323,1.717,-1.128,0.025,1.41,-2.094,-0.349
3.0,-2.34,-1.544,-0.597,1.916,0.245,1.612,1.631,-0.141,1.209,-0.708
0.0,2.068,-0.443,-2.546,-2.659,1.44,-1.661,-1.902,1.272,4.522,-2.032
2.0,-0.379,3.485,-1.476,-1.167,-0.641,-0.14,-0.347,0.803,-3.194,1.051
0.0,-0.574,0.9,0.258,-1.909,3.355,-2.133,-2.309,0.367,1.398,-1.89
3.0,-0.733,-3.249,1.588,2.446,3.569,1.907,1.155,1.52,0.11,-3.815
2.0,-1.699,0.629,-3.746,-6.12,2.55,1.11,0.276,3.545,-3.095,-1.578
2.0,-0.151,1.206,-0.149,-0.503,1.356,2.083,1.772,1.885,-0.574,-3.81
3.0,-1.866,-2.192,1.135,-1.954,0.795,3.954,-0.853,-0.227,-0.884,-3.052
0.0,3.185,0.844,1.133,-0.762,-0.0,-5.41,-4.267,1.661,2.221,-3.834
2.0,-0.576,-1.192,-2.337,-2.173,0.992,0.308,1.749,2.192,-3.141,-1.728
3.0,-2.883,-1.251,0.433,1.909,3.603,3.831,0.751,0.822,-0.75,-3.777
0.0,1.67,1.095,-1.964,-2.901,1.579,-1.858,-1.181,6.155,1.831,-4.201
1.0,5.243,3.409,0.92,-3.995,0.609,-0.934,5.017,1.709,-4.667,3.266
2.0,-1.673,2.029,-0.768,0.557,1.35,1.135,1.607,1.592,-0.495,-2.677
1.0,3.103,-0.568,0.166,-1.542,-1.234,1.757,1.578,4.882,-2.757,2.391
1.0,0.883,0.61,1.732,-0.472,-3.385,2.766,0.093,1.186,-0.126,0.452
0.0,1.508,1.625,-3.091,-1.693,1.489,-2.254,-0.811,-0.178,0.383,-1.068
1.0,1.386,0.995,1.653,-2.124,-1.606,1.697,2.108,0.507,-2.249,1.46
2.0,-1.795,2.718,0.97,-3.954,-1.537,1.523,-1.4,0.523,-2.552,2.602
1.0,2.801,1.302,1.344,-1.212,-0.436,0.444,0.873,2.139,-2.016,1.825
1.0,-2.441,0.605,-0.125,0.644,-4.187,2.629,-1.694,0.486,-0.132,1.396
2.0,-1.839,2.392,-1.469,-1.476,0.361,1.227,0.935,2.822,-0.053,-1.771
0.0,-3.856,3.278,-1.811,-0.805,1.686,3.431,2.027,1.385,-3.011,-2.669
2.0,-1.731,4.941,-2.25,4.525,1.145,-2.642,-0.019,0.509,-0.306,-2.877
0.0,-0.821,5.313,2.598,1.367,4.177,-2.568,-1.837,1.504,-3.474,-1.03
3.0,0.55,-0.743,1.51,2.766,1.739,2.172,1.727,2.243,-1.39,-2.287
2.0,-4.128,2.889,-0.777,2.107,1.485,0.593,3.532,-0.412,-0.752,-3.735
0.0,1.976,3.703,1.959,0.152,3.92,-2.03,-2.011,-0.036,-0.304,-1.365
2.0,-1.595,0.194,0.687,-1.237,-1.552,1.93,3.358,2.441,1.286,-0.531
2.0,-0.166,2.108,0.645,0.502,-0.245,1.509,2.761,3.444,0.973,-2.651
3.0,0.04,-0.212,4.561,-0.011,0.272,0.839,2.846,1.483,-3.335,1.407
2.0,2.445,0.521,-1.101,-2.244,-0.331,-2.099,0.84,1.07,0.983,-0.812
3.0,-2.202,0.547,3.286,0.569,1.908,3.784,2.996,2.957,-4.124,-0.808
0.0,-2.334,0.524,0.164,-1.308,0.664,-1.005,-1.239,1.299,-0.183,-0.395
1.0,1.642,0.472,4.236,-1.743,0.773,2.391,1.528,1.36,0.06,-0.069
3.0,1.614,-0.812,1.826,3.208,1.571,1.194,1.939,2.093,-0.62,-1.05
1.0,0.633,-1.099,-1.47,-1.946,-0.723,3.244,-1.159,-2.774,4.658,1.959
2.0,-0.243,-1.031,0.686,0.089,-0.645,4.442,3.891,1.838,0.199,-1.034
1.0,2.488,2.938,0.341,-2.82,-2.556,-0.502,2.675,1.131,-3.085,2.022
0.0,0.457,3.498,-3.989,-0.827,3.368,-1.141,-2.21,1.429,-0.024,-1.203
2.0,-0.267,-0.226,-0.065,-5.095,-0.082,4.339,1.584,2.179,-0.222,1.164
3.0,-2.899,-0.374,1.839,2.464,-0.106,1.838,0.052,1.192,-0.803,0.101
3.0,0.595,-0.579,-0.26,1.047,-0.635,0.23,2.128,4.827,-4.95,0.009
2.0,-3.508,0.436,-2.441,0.433,4.625,4.422,2.532,-0.151,-1.226,-3.425
3.0,1.774,-3.626,2.526,-3.417,0.224,-2.302,4.107,3.527,-3.678,-0.662
0.0,-2.169,3.644,2.023,-0.916,0.103,0.936,1.23,0.101,-2.088,-1.669
3.0,-0.066,-4.063,2.252,0.4,0.455,-2.463,1.859,0.397,-1.457,-1.674
1.0,4.783,1.666,2.939,-4.421,-0.146,-1.315,4.193,3.358,-1.836,1.312
0.0,3.133,1.328,-2.562,-2.222,1.592,-1.25,0.608,0.921,2.615,-1.0
2.0,2.006,-0.32,-0.311,-1.534,-1.933,-1.864,-2.015,1.681,0.799,-1.964
3.0,-4.84,-1.322,-0.383,-1.339,0.557,3.825,1.459,0.948,-1.583,-2.011
1.0,-0.247,5.485,1.055,-0.2,-2.733,3.374,1.473,-2.077,-1.371,-0.317
1.0,-0.07,4.486,3.105,-0.436,3.181,4.989,4.417,-1.39,0.221,-0.475
2.0,-2.744,4.119,-0.491,-0.527,2.311,2.952,2.217,2.281,0.925,-4.649
1.0,0.665,0.28,-0.589,1.357,-3.868,3.495,-2.26,1.128,-3.106,0.677
2.0,-0.884,3.437,-1.207,-2.873,2.315,0.326,-2.63,0.461,-3.35,-0.726
3.0,1.054,1.238,0.457,-0.729,-5.486,0.303,0.208,2.258,-0.692,2.253
1.0,2.02,2.947,1.333,-1.549,-2.945,2.059,1.975,-0.897,-2.58,1.364
2.0,-2.078,-1.107,-1.654,-4.784,2.291,4.473,1.527,0.394,-3.438,0.393
0.0,-0.574,-0.3,-0.312,-1.019,0.085,-2.908,-1.385,-0.942,2.442,0.699
0.0,-0.816,2.722,2.248,-0.573,4.675,-2.023,-1.786,-1.446,-0.077,-0.188
0.0,-2.968,2.112,0.209,-0.203,3.684,0.261,-1.95,-1.925,0.988,1.466
2.0,-1.977,1.716,-1.782,0.018,-0.198,-1.251,0.168,3.581,-0.208,-1.327
1.0,-1.202,-0.665,-3.923,-1.95,4.036,1.801,2.376,1.165,-0.495,-2.596
3.0,0.059,0.073,4.067,-0.63,-3.706,0.202,-2.114,-1.051,-1.431,4.292
0.0,-2.736,-1.168,1.377,1.032,0.776,4.448,0.723,0.655,-1.209,-1.993
2.0,-1.383,-0.915,-2.922,-1.091,3.69,0.18,3.451,1.289,-1.701,-2.619
2.0,-2.609,2.929,0.716,-1.936,-0.413,4.204,0.14,0.915,-0.805,-0.61
1.0,0.815,1.059,1.507,-0.64,-3.901,1.169,-0.896,0.959,-1.024,0.329
1.0,-2.619,1.194,-2.358,-0.462,4.305,0.606,1.696,0.356,-3.043,-3.343
2.0,-4.297,4.709,-1.621,5.181,1.241,-0.867,2.582,-0.21,1.988,-3.468
3.0,-4.496,-2.057,2.439,3.241,3.109,3.027,-0.701,1.191,-1.322,-2.987
2.0,-2.423,-1.706,-1.291,-0.949,1.438,2.087,2.76,0.428,-0.945,0.371
3.0,-2.555,-1.433,0.689,2.042,1.123,2.187,-0.128,0.984,-3.6,-2.958
